concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,embedding_similarity,keyword_overlap,suggested_label,reason
Marks awarded by guide/supervisor based on above practical list and,o Quality of Project report & Project Review,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.2233,0.0,0,No signal: sim=0.223 delta=3 kw=0.000
Marks awarded by guide/supervisor based on above practical list and,Review/progress monitoring committee may consider following points for assessment based of the semester,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.3189,0.0417,0,No signal: sim=0.319 delta=4 kw=0.042
Marks awarded by guide/supervisor based on above practical list and,project as mentioned in general guidelines,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.2771,0.0,0,No signal: sim=0.277 delta=5 kw=0.000
Marks awarded by guide/supervisor based on above practical list and, In this case in students’ group shall complete project in all aspects including,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.2438,0.0,0,No signal: sim=0.244 delta=6 kw=0.000
Marks awarded by guide/supervisor based on above practical list and,o Identification of need/problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.1893,0.0,0,No signal: sim=0.189 delta=7 kw=0.000
Marks awarded by guide/supervisor based on above practical list and,o Proposed final solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.1168,0.0,0,Low sim=0.117
Marks awarded by guide/supervisor based on above practical list and,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.1995,0.0,0,No signal: sim=0.199 delta=9 kw=0.000
Marks awarded by guide/supervisor based on above practical list and,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.1114,0.0667,0,Low sim=0.111
Marks awarded by guide/supervisor based on above practical list and,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.2678,0.0,0,No signal: sim=0.268 delta=11 kw=0.000
Marks awarded by guide/supervisor based on above practical list and,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.2161,0.0476,0,Far apart: delta=12 + sim=0.216
Marks awarded by guide/supervisor based on above practical list and,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.2521,0.0476,0,Far apart: delta=13 + sim=0.252
Marks awarded by guide/supervisor based on above practical list and,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.2142,0.0,0,Far apart: delta=14 + sim=0.214
assignment completed by the,o Marks awarded by guide/supervisor for Capstone Project Completion,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.3453,0.0769,1,Adjacent topics: delta=1 + sim=0.345
assignment completed by the,o Quality of Project report & Project Review,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.2054,0.0,1,Adjacent topics: delta=2 + sim=0.205
assignment completed by the,Review/progress monitoring committee may consider following points for assessment based of the semester,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.3349,0.0588,0,No signal: sim=0.335 delta=3 kw=0.059
assignment completed by the,project as mentioned in general guidelines,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.2678,0.0,0,No signal: sim=0.268 delta=4 kw=0.000
assignment completed by the, In this case in students’ group shall complete project in all aspects including,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.4954,0.0,1,sim=0.495>=0.45 + delta=5<=5
assignment completed by the,o Identification of need/problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.3388,0.0,0,No signal: sim=0.339 delta=6 kw=0.000
assignment completed by the,o Proposed final solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.3943,0.0,0,No signal: sim=0.394 delta=7 kw=0.000
assignment completed by the,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.2443,0.0,0,No signal: sim=0.244 delta=8 kw=0.000
assignment completed by the,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.1566,0.0,0,No signal: sim=0.157 delta=9 kw=0.000
assignment completed by the,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.1559,0.0,0,No signal: sim=0.156 delta=10 kw=0.000
assignment completed by the,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.5303,0.0714,0,No signal: sim=0.530 delta=11 kw=0.071
assignment completed by the,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.4156,0.0714,0,Far apart: delta=12 + sim=0.416
assignment completed by the,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.1132,0.0,0,Low sim=0.113
assignment completed by the,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.1321,0.0,0,Low sim=0.132
o Marks awarded by guide/supervisor for Capstone Project Completion,o Quality of Project report & Project Review,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.4271,0.1429,1,Adjacent topics: delta=1 + sim=0.427
o Marks awarded by guide/supervisor for Capstone Project Completion,Review/progress monitoring committee may consider following points for assessment based of the semester,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.2857,0.0435,1,Adjacent topics: delta=2 + sim=0.286
o Marks awarded by guide/supervisor for Capstone Project Completion,project as mentioned in general guidelines,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.328,0.0667,0,No signal: sim=0.328 delta=3 kw=0.067
o Marks awarded by guide/supervisor for Capstone Project Completion, In this case in students’ group shall complete project in all aspects including,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.3055,0.05,0,No signal: sim=0.306 delta=4 kw=0.050
o Marks awarded by guide/supervisor for Capstone Project Completion,o Identification of need/problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.3361,0.0714,0,No signal: sim=0.336 delta=5 kw=0.071
o Marks awarded by guide/supervisor for Capstone Project Completion,o Proposed final solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.327,0.0769,0,No signal: sim=0.327 delta=6 kw=0.077
o Marks awarded by guide/supervisor for Capstone Project Completion,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.3355,0.0714,0,No signal: sim=0.336 delta=7 kw=0.071
o Marks awarded by guide/supervisor for Capstone Project Completion,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.2718,0.0714,0,No signal: sim=0.272 delta=8 kw=0.071
o Marks awarded by guide/supervisor for Capstone Project Completion,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.1847,0.0588,0,No signal: sim=0.185 delta=9 kw=0.059
o Marks awarded by guide/supervisor for Capstone Project Completion,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.1955,0.05,0,No signal: sim=0.196 delta=10 kw=0.050
o Marks awarded by guide/supervisor for Capstone Project Completion,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.1771,0.05,0,No signal: sim=0.177 delta=11 kw=0.050
o Marks awarded by guide/supervisor for Capstone Project Completion,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.4146,0.0714,0,Far apart: delta=12 + sim=0.415
o Marks awarded by guide/supervisor for Capstone Project Completion,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.328,0.0909,0,Far apart: delta=13 + sim=0.328
o Marks awarded by guide/supervisor for Capstone Project Completion,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.4159,0.0588,0,Far apart: delta=14 + sim=0.416
o Quality of Project report & Project Review,Review/progress monitoring committee may consider following points for assessment based of the semester,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.381,0.1111,1,Adjacent topics: delta=1 + sim=0.381
o Quality of Project report & Project Review,project as mentioned in general guidelines,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.4493,0.0909,1,Adjacent topics: delta=2 + sim=0.449
o Quality of Project report & Project Review, In this case in students’ group shall complete project in all aspects including,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.3055,0.0625,0,No signal: sim=0.306 delta=3 kw=0.062
o Quality of Project report & Project Review,o Identification of need/problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.4049,0.2222,0,No signal: sim=0.405 delta=4 kw=0.222
o Quality of Project report & Project Review,o Proposed final solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.2865,0.1111,0,No signal: sim=0.287 delta=5 kw=0.111
o Quality of Project report & Project Review,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.3976,0.2222,0,No signal: sim=0.398 delta=6 kw=0.222
o Quality of Project report & Project Review,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.3911,0.1,0,No signal: sim=0.391 delta=7 kw=0.100
o Quality of Project report & Project Review,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.394,0.0,0,No signal: sim=0.394 delta=8 kw=0.000
o Quality of Project report & Project Review,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.18,0.0625,0,No signal: sim=0.180 delta=9 kw=0.062
o Quality of Project report & Project Review,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.2099,0.0625,0,No signal: sim=0.210 delta=10 kw=0.062
o Quality of Project report & Project Review,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.1791,0.1,0,No signal: sim=0.179 delta=11 kw=0.100
o Quality of Project report & Project Review,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.0203,0.0,0,Low sim=0.020
o Quality of Project report & Project Review,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.5684,0.0769,0,No signal: sim=0.568 delta=13 kw=0.077
o Quality of Project report & Project Review,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.3188,0.2222,0,Far apart: delta=14 + sim=0.319
Review/progress monitoring committee may consider following points for assessment based of the semester,project as mentioned in general guidelines,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.2599,0.0,1,Adjacent topics: delta=1 + sim=0.260
Review/progress monitoring committee may consider following points for assessment based of the semester, In this case in students’ group shall complete project in all aspects including,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.4332,0.0,1,Adjacent topics: delta=2 + sim=0.433
Review/progress monitoring committee may consider following points for assessment based of the semester,o Identification of need/problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.186,0.0556,0,No signal: sim=0.186 delta=3 kw=0.056
Review/progress monitoring committee may consider following points for assessment based of the semester,o Proposed final solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.075,0.0,0,Low sim=0.075
Review/progress monitoring committee may consider following points for assessment based of the semester,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.0674,0.0556,0,Low sim=0.067
Review/progress monitoring committee may consider following points for assessment based of the semester,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.1695,0.0,0,No signal: sim=0.169 delta=6 kw=0.000
Review/progress monitoring committee may consider following points for assessment based of the semester,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.5981,0.1,0,No signal: sim=0.598 delta=7 kw=0.100
Review/progress monitoring committee may consider following points for assessment based of the semester,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.2076,0.1364,0,No signal: sim=0.208 delta=8 kw=0.136
Review/progress monitoring committee may consider following points for assessment based of the semester,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.3044,0.1364,0,No signal: sim=0.304 delta=9 kw=0.136
Review/progress monitoring committee may consider following points for assessment based of the semester,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.2502,0.1176,0,No signal: sim=0.250 delta=10 kw=0.118
Review/progress monitoring committee may consider following points for assessment based of the semester,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,-0.0158,0.0,0,Low sim=-0.016
Review/progress monitoring committee may consider following points for assessment based of the semester,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.519,0.1,0,No signal: sim=0.519 delta=12 kw=0.100
Review/progress monitoring committee may consider following points for assessment based of the semester,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.2738,0.0556,0,Far apart: delta=13 + sim=0.274
Review/progress monitoring committee may consider following points for assessment based of the semester,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.177,0.1053,0,Far apart: delta=14 + sim=0.177
project as mentioned in general guidelines, In this case in students’ group shall complete project in all aspects including,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.4907,0.1333,1,sim=0.491>=0.45 + delta=1<=5
project as mentioned in general guidelines,o Identification of need/problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.2463,0.0,1,Adjacent topics: delta=2 + sim=0.246
project as mentioned in general guidelines,o Proposed final solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.204,0.0,0,No signal: sim=0.204 delta=3 kw=0.000
project as mentioned in general guidelines,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.314,0.0,0,No signal: sim=0.314 delta=4 kw=0.000
project as mentioned in general guidelines,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.3027,0.0,0,No signal: sim=0.303 delta=5 kw=0.000
project as mentioned in general guidelines,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.2498,0.0,0,No signal: sim=0.250 delta=6 kw=0.000
project as mentioned in general guidelines,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.4357,0.0,0,No signal: sim=0.436 delta=7 kw=0.000
project as mentioned in general guidelines,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.4355,0.0,0,No signal: sim=0.435 delta=8 kw=0.000
project as mentioned in general guidelines,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.2147,0.0,0,No signal: sim=0.215 delta=9 kw=0.000
project as mentioned in general guidelines,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.1185,0.0,0,Low sim=0.119
project as mentioned in general guidelines,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.6385,0.0769,1,High sim=0.638 + delta=11
project as mentioned in general guidelines,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.1851,0.0,0,Far apart: delta=12 + sim=0.185
project as mentioned in general guidelines,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.3233,0.0,0,Far apart: delta=13 + sim=0.323
project as mentioned in general guidelines,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.1753,0.1111,0,Far apart: delta=14 + sim=0.175
 In this case in students’ group shall complete project in all aspects including,o Identification of need/problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.2473,0.0,1,Adjacent topics: delta=1 + sim=0.247
 In this case in students’ group shall complete project in all aspects including,o Proposed final solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.2976,0.0,1,Adjacent topics: delta=2 + sim=0.298
 In this case in students’ group shall complete project in all aspects including,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.2062,0.0,0,No signal: sim=0.206 delta=3 kw=0.000
 In this case in students’ group shall complete project in all aspects including,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.1937,0.0,0,No signal: sim=0.194 delta=4 kw=0.000
 In this case in students’ group shall complete project in all aspects including,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.2189,0.0,0,No signal: sim=0.219 delta=5 kw=0.000
 In this case in students’ group shall complete project in all aspects including,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.5213,0.0476,0,No signal: sim=0.521 delta=6 kw=0.048
 In this case in students’ group shall complete project in all aspects including,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.3733,0.0476,0,No signal: sim=0.373 delta=7 kw=0.048
 In this case in students’ group shall complete project in all aspects including,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.1063,0.0,0,Low sim=0.106
 In this case in students’ group shall complete project in all aspects including,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.0255,0.0,0,Low sim=0.025
 In this case in students’ group shall complete project in all aspects including,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.5773,0.1176,0,No signal: sim=0.577 delta=10 kw=0.118
 In this case in students’ group shall complete project in all aspects including,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.1142,0.0,0,Low sim=0.114
 In this case in students’ group shall complete project in all aspects including,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.3271,0.0,0,Far apart: delta=12 + sim=0.327
 In this case in students’ group shall complete project in all aspects including,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.1657,0.0714,0,Far apart: delta=13 + sim=0.166
 In this case in students’ group shall complete project in all aspects including,Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.3242,0.0,0,Far apart: delta=14 + sim=0.324
o Identification of need/problem,o Proposed final solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.4708,0.125,1,sim=0.471>=0.45 + delta=1<=5
o Identification of need/problem,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.504,0.25,1,sim=0.504>=0.45 + delta=2<=5
o Identification of need/problem,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.3688,0.1111,0,No signal: sim=0.369 delta=3 kw=0.111
o Identification of need/problem,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.1304,0.0,0,Low sim=0.130
o Identification of need/problem,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.3457,0.1429,0,No signal: sim=0.346 delta=5 kw=0.143
o Identification of need/problem,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.2861,0.0667,0,No signal: sim=0.286 delta=6 kw=0.067
o Identification of need/problem,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.1306,0.1111,0,Low sim=0.131
o Identification of need/problem,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.0725,0.0,0,Low sim=0.072
o Identification of need/problem,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.3545,0.0,0,No signal: sim=0.354 delta=9 kw=0.000
o Identification of need/problem,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.4746,0.4286,0,No signal: sim=0.475 delta=10 kw=0.429
o Identification of need/problem,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.5347,0.3333,0,No signal: sim=0.535 delta=11 kw=0.333
o Identification of need/problem,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.3034,0.0,0,Far apart: delta=12 + sim=0.303
o Identification of need/problem,Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.3696,0.1667,0,Far apart: delta=13 + sim=0.370
o Identification of need/problem,Collection of Dataset,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.1112,0.1429,0,Low sim=0.111
o Proposed final solution,o Procurement of components/systems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.3532,0.125,1,Adjacent topics: delta=1 + sim=0.353
o Proposed final solution,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.371,0.125,1,Adjacent topics: delta=2 + sim=0.371
o Proposed final solution,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.0754,0.0,0,Low sim=0.075
o Proposed final solution,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.5885,0.1538,1,sim=0.589>=0.45 + delta=4<=5
o Proposed final solution,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.4411,0.0714,0,No signal: sim=0.441 delta=5 kw=0.071
o Proposed final solution,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.1349,0.0,0,Low sim=0.135
o Proposed final solution,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.1219,0.0,0,Low sim=0.122
o Proposed final solution,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.2342,0.0,0,No signal: sim=0.234 delta=8 kw=0.000
o Proposed final solution,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.052,0.0,0,Low sim=0.052
o Proposed final solution,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.2425,0.0,0,No signal: sim=0.243 delta=10 kw=0.000
o Proposed final solution,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.2902,0.0,0,No signal: sim=0.290 delta=11 kw=0.000
o Proposed final solution,Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.4653,0.1818,0,No signal: sim=0.465 delta=12 kw=0.182
o Proposed final solution,Collection of Dataset,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,-0.059,0.0,0,Low sim=-0.059
o Proposed final solution,Cost effectiveness,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.1361,0.0,0,Low sim=0.136
o Procurement of components/systems,o Building prototype and testing,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.4941,0.1111,1,sim=0.494>=0.45 + delta=1<=5
o Procurement of components/systems,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.0182,0.0,0,Low sim=0.018
o Procurement of components/systems,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.2004,0.0667,0,No signal: sim=0.200 delta=3 kw=0.067
